product_id,product_title,rating,summary,review
CLT2023F018,Women's Printed Scarf,5,Awesome,The scarf is really good it looks very stylish and also good fabric. If you think buy a printed scarf go for It. Just looks and material quality is awesome.
CLT2023F018,Women's Printed Scarf,4,Pretty good,"Above from my expectation, after reading the review I opted for not to purchase this product but guys you won't believe it really works, too good material quality, superb style overall it is lovely one....will make ur day sweet......"
CLT2023F018,Women's Printed Scarf,5,Wonderful,I brought this product as I was looking for a printed scarf for my daily wear. I got it for a reasonable price and I have to say that am pretty satisfied with the features and the quality that the scarf has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!
CLT2023F018,Women's Printed Scarf,5,Just wow!,This is my first printed scarf it is wonderful and color is more attractive and the material quality is good and it is good product and value of money is 5star and style is good
CLT2023F018,Women's Printed Scarf,4,Very Good,Very decent look product. Give superb style. Print quality is good. Design and build is superb. In this price range it worth it.
CLT2023F018,Women's Printed Scarf,5,Awesome,Good quality and good product you have to take you will enjoy 👍😍 I just love it 🔥🔥🔥💞
CLT2023M018,Men's Chino Pants,5,Highly recommended,Awesome Pants Quality 5 * !!Fit Is Awesome 5* !!Design is Good 3* !!Durability much Good 4* !!
CLT2023M018,Men's Chino Pants,5,Fabulous!,It so nice but fit so comfortable but otherwise is best pants and stylish nice product.....
CLT2023M018,Men's Chino Pants,5,Excellent,It's a Awesome purchase. Value for money. I can't expect that type of material and fit will get in this price range. Last time I bought another brand and refunded due to quality issue and fit issue. That pants was not as comfortable as these pants provide. Really happy to advise all of you if are searching for chino pants please go for it. You will get everything you are searching for. Thanks Flipkart. And request all of you please go for only Indian Products.
CLT2023M018,Men's Chino Pants,5,Awesome,Very nice very satisfied and material quality very good overall worth it
CLT2023M018,Men's Chino Pants,5,Terrific purchase,First of all it looks very perfect and is non fragile and awesome experience using this.....just fast delivery and well packed ....just perfect as a product can be...and the best part is its mindblowing quality thumping my expectations.....
CLT2023M018,Men's Chino Pants,5,Best in the market!,"I think for this price range, it's one of the best available in market. Material quality is good and comfort is nothing short of excellence. Fit is too good. Satisfactory with looks and build quality, could have been better."
CLT2023M018,Men's Chino Pants,4,Good quality product,It's a very good product... I'm so happy with this Bcz it's material quality & fit is too good & durability also superb
CLT2023M018,Men's Chino Pants,5,Terrific,"Amazing product - material quality was awesome, it has perfect fit which I really wanted, I am really satisfied and quality was also nice and it also had good stitching"
CLT2023M018,Men's Chino Pants,4,Really Nice,I think it is the best product in this price segment I buy this product after seeing it's sell figure and my decision got right u must buy this product I love it's material quality but the build quality must be improved and they must give more sizes
CLT2023M018,Men's Chino Pants,5,Must buy!,Best product at this price loved it. Thank you flipkart for safe delivery 💯😃
CLT2023K017,Kids' Suspender Set,4,Good choice,Nice build quality.. material is best itself.. style at formal is nice. .. nice support from flipkart and delivery partner
CLT2023K017,Kids' Suspender Set,1,Terrible product,"After using for about 8 days, right side of the clip is not attached properly and the quality on right side is very low. I didn't expect this."
CLT2023K017,Kids' Suspender Set,1,Useless product,Material is not proper recipient persons can't see proper quality (every time for wear I heard from front I can't wear you so I have to again talk to through customer service no Option useless of brand meaning) and material quality is so low. Like local suspenders. not comfortable to wear for more than 1 hr of uses. There is no meanings to get replaced again you get same product therefore this is waste of money.
CLT2023K017,Kids' Suspender Set,5,Wonderful,"Wow flip cart super fast service like express speed delivery I order 11 am delivery At 5pm I am very happy, kids' suspender set is very very excellent product fast shipping super totally formal friendly go for it"
CLT2023K017,Kids' Suspender Set,5,Fabulous!,Very great product at this price I will assure that this is a value for money product and the material and design quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the material quality was working very well and the size are fitting suitable for your kid the quality was great
CLT2023K017,Kids' Suspender Set,4,Very Good,It's very good and its design is very nice. This suspender set is very good best value for money but material is too thin.....Durability is not long time but it's really good looking so little compromise with material is comfortable with good looking
CLT2023K017,Kids' Suspender Set,5,Excellent,"Good product. Never used suspender sets before. Now I am happy to see ease in my kid's wardrobe. As I noticed this brand marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, material is good, durability is fine and style though it looks formal when ever my kid wears it but still feature is must needed when u are at special events. Wanted to give 5star but there is a sentence that ""Nothing is perfect in this imperfect world"" 😄😄😉"
